Sentence #,Word,POS,Tag
Sentence: 680,of,IN,O
Sentence: 680,apoptosis,NN,O
Sentence: 680,and,CC,O
Sentence: 680,hence,NN,O
Sentence: 680,can,MD,O
Sentence: 680,be,VB,O
Sentence: 680,used,VBN,O
Sentence: 680,as,IN,O
Sentence: 680,a,DT,O
Sentence: 680,potential,JJ,O
Sentence: 680,chemopreventive,JJ,O
Sentence: 680,agents,NNS,O
Sentence: 680,against,IN,O
Sentence: 680,skin,NN,disease
Sentence: 680,cancer,NN,disease
Sentence: 681,thus,RB,O
Sentence: 681,we,PRP,O
Sentence: 681,can,MD,O
Sentence: 681,conclude,VB,O
Sentence: 681,that,IN,O
Sentence: 681,the,DT,O
Sentence: 681,polyphenolic,JJ,O
Sentence: 681,constituents,NNS,O
Sentence: 681,present,JJ,O
Sentence: 681,in,IN,O
Sentence: 681,black,JJ,O
Sentence: 681,tea,NN,plant
Sentence: 681,tea,NN,plant
Sentence: 681,and,CC,O
Sentence: 681,green,JJ,plant
Sentence: 681,tea,NN,plant
Sentence: 681,tea,NN,plant
Sentence: 681,induce,VB,O
Sentence: 681,mitochondrial,JJ,O
Sentence: 681,pathway,NN,O
Sentence: 681,of,IN,O
Sentence: 681,apoptosis,NN,O
Sentence: 681,and,CC,O
Sentence: 681,hence,NN,O
Sentence: 681,can,MD,O
Sentence: 681,be,VB,O
Sentence: 681,used,VBN,O
Sentence: 681,as,IN,O
Sentence: 681,a,DT,O
Sentence: 681,potential,JJ,O
Sentence: 681,chemopreventive,JJ,O
Sentence: 681,agents,NNS,O
Sentence: 681,against,IN,O
Sentence: 681,skin,NN,disease
Sentence: 681,cancer,NN,disease
Sentence: 682,background,NN,O
Sentence: 682,consumption,NN,O
Sentence: 682,of,IN,O
Sentence: 682,plantago,NN,plant
Sentence: 682,ovata,NN,plant
Sentence: 682,may,MD,O
Sentence: 682,protect,VB,O
Sentence: 682,against,IN,O
Sentence: 682,colorectal,JJ,disease
Sentence: 682,cancer,NN,disease
Sentence: 683,to,TO,O
Sentence: 683,test,VB,O
Sentence: 683,this,DT,O
Sentence: 683,hypothesis,NN,O
Sentence: 683,an,DT,O
Sentence: 683,ecological,JJ,O
Sentence: 683,study,NN,O
Sentence: 683,was,VBD,O
Sentence: 683,performed,VBN,O
Sentence: 683,to,TO,O
Sentence: 683,determine,VB,O
Sentence: 683,mortality,NN,O
Sentence: 683,rates,NNS,O
Sentence: 683,and,CC,O
Sentence: 683,distribution,NN,O
Sentence: 683,of,IN,O
Sentence: 683,colorectal,JJ,disease
Sentence: 683,cancer,NN,disease
Sentence: 683,and,CC,O
Sentence: 683,the,DT,O
Sentence: 683,consumption,NN,O
Sentence: 683,and,CC,O
Sentence: 683,distribution,NN,O
Sentence: 683,of,IN,O
Sentence: 683,p,NN,plant
Sentence: 683,p,NN,plant
Sentence: 683,p,NN,plant
Sentence: 683,p,NN,plant
Sentence: 683,p,NN,plant
Sentence: 683,ovata,NN,plant
Sentence: 683,in,IN,O
Sentence: 683,different,JJ,O
Sentence: 683,provinces,NNS,O
Sentence: 683,in,IN,O
Sentence: 684,the,DT,O
Sentence: 684,putative,JJ,O
Sentence: 684,association,NN,O
Sentence: 684,between,IN,O
Sentence: 684,p,NN,plant
Sentence: 684,p,NN,plant
Sentence: 684,p,NN,plant
Sentence: 684,ovata,NN,plant
Sentence: 684,consumption,NN,O
Sentence: 684,and,CC,O
Sentence: 684,mortality,NN,O
Sentence: 684,from,IN,O
Sentence: 684,colorectal,JJ,disease
Sentence: 684,cancer,NN,disease
Sentence: 684,was,VBD,O
Sentence: 684,then,RB,O
Sentence: 685,methods,NNS,O
Sentence: 685,we,PRP,O
Sentence: 685,conducted,VBD,O
Sentence: 685,a,DT,O
Sentence: 685,comparative,JJ,O
Sentence: 685,ecological,JJ,O
Sentence: 685,study,NN,O
Sentence: 685,of,IN,O
Sentence: 685,spanish,JJ,O
Sentence: 685,provinces,NNS,O
Sentence: 685,with,IN,O
Sentence: 685,colorectal,JJ,disease
Sentence: 685,cancer,NN,disease
Sentence: 685,mortality,NN,O
Sentence: 685,as,IN,O
Sentence: 685,the,DT,O
Sentence: 685,dependent,NN,O
Sentence: 685,variable,JJ,O
Sentence: 685,and,CC,O
Sentence: 685,per,IN,O
Sentence: 685,capita,JJ,O
Sentence: 685,consumption,NN,O
Sentence: 685,of,IN,O
Sentence: 685,p,NN,plant
Sentence: 685,p,NN,plant
Sentence: 685,p,NN,plant
Sentence: 685,p,NN,plant
Sentence: 685,p,NN,plant
Sentence: 685,p,NN,plant
Sentence: 685,p,NN,plant
Sentence: 685,p,NN,plant
Sentence: 685,p,NN,plant
Sentence: 685,p,NN,plant
Sentence: 685,ovata,NN,plant
Sentence: 685,by,IN,O
Sentence: 685,province,NN,O
Sentence: 685,and,CC,O
Sentence: 685,year,NN,O
Sentence: 685,as,IN,O
Sentence: 685,the,DT,O
Sentence: 685,independent,JJ,O
Sentence: 686,results,NNS,O
Sentence: 686,consumption,NN,O
Sentence: 686,of,IN,O
Sentence: 686,p,NN,plant
Sentence: 686,p,NN,plant
Sentence: 686,ovata,NN,plant
Sentence: 686,tended,VBD,O
Sentence: 686,to,TO,O
Sentence: 686,be,VB,O
Sentence: 686,inversely,RB,O
Sentence: 686,correlated,VBN,O
Sentence: 686,with,IN,O
Sentence: 686,mortality,NN,O
Sentence: 686,from,IN,O
Sentence: 686,colorectal,JJ,disease
Sentence: 686,cancer,NN,disease
Sentence: 687,conclusions,NNS,O
Sentence: 687,our,PRP$,O
Sentence: 687,results,NNS,O
Sentence: 687,show,VBP,O
Sentence: 687,an,DT,O
Sentence: 687,inverse,JJ,O
Sentence: 687,trend,NN,O
Sentence: 687,between,IN,O
Sentence: 687,the,DT,O
Sentence: 687,consumption,NN,O
Sentence: 687,of,IN,O
Sentence: 687,p,NN,plant
Sentence: 687,p,NN,plant
Sentence: 687,ovata,NN,plant
Sentence: 687,and,CC,O
Sentence: 687,colorectal,JJ,disease
Sentence: 687,cancer,NN,disease
Sentence: 688,neuroprotective,JJ,O
Sentence: 688,evaluation,NN,O
Sentence: 688,of,IN,O
Sentence: 688,extract,NN,O
Sentence: 688,of,IN,O
Sentence: 688,ginger,NN,plant
Sentence: 688,zingiber,NNP,O
Sentence: 688,officinale,JJ,O
Sentence: 688,root,NN,O
Sentence: 688,in,IN,O
Sentence: 688,monosodium,NN,O
Sentence: 688,glutamate,NN,O
Sentence: 688,induced,VBN,O
Sentence: 688,toxicity,NN,disease
Sentence: 688,in,IN,O
Sentence: 688,different,JJ,O
Sentence: 688,brain,NN,O
Sentence: 688,areas,NNS,O
Sentence: 688,male,VBP,O
Sentence: 688,albino,NN,O
Sentence: 689,neuroprotective,JJ,O
Sentence: 689,evaluation,NN,O
Sentence: 689,of,IN,O
Sentence: 689,extract,NN,O
Sentence: 689,of,IN,O
Sentence: 689,ginger,NN,O
Sentence: 689,zingiber,NNP,plant
Sentence: 689,officinale,JJ,plant
Sentence: 689,root,NN,O
Sentence: 689,in,IN,O
Sentence: 689,monosodium,NN,O
Sentence: 689,glutamate,NN,O
Sentence: 689,induced,VBN,O
Sentence: 689,toxicity,NN,disease
Sentence: 689,in,IN,O
Sentence: 689,different,JJ,O
Sentence: 689,brain,NN,O
Sentence: 689,areas,NNS,O
Sentence: 689,male,VBP,O
Sentence: 689,albino,NN,O
Sentence: 690,in,IN,O
Sentence: 690,this,DT,O
Sentence: 690,study,NN,O
Sentence: 690,the,DT,O
Sentence: 690,neuroprotective,JJ,O
Sentence: 690,effect,NN,O
Sentence: 690,of,IN,O
Sentence: 690,the,DT,O
Sentence: 690,extract,NN,O
Sentence: 690,of,IN,O
Sentence: 690,ginger,NN,plant
Sentence: 690,zingiber,NNP,O
Sentence: 690,officinale,NN,O
Sentence: 690,was,VBD,O
Sentence: 690,investigated,VBN,O
Sentence: 690,against,IN,O
Sentence: 690,msg,NN,O
Sentence: 690,induced,JJ,O
Sentence: 690,neurotoxicity,NN,disease
Sentence: 690,of,IN,O
Sentence: 690,male,NN,O
Sentence: 690,albino,NN,O
Sentence: 691,in,IN,O
Sentence: 691,this,DT,O
Sentence: 691,study,NN,O
Sentence: 691,the,DT,O
Sentence: 691,neuroprotective,JJ,O
Sentence: 691,effect,NN,O
Sentence: 691,of,IN,O
Sentence: 691,the,DT,O
Sentence: 691,extract,NN,O
Sentence: 691,of,IN,O
Sentence: 691,ginger,NN,O
Sentence: 691,zingiber,NNP,plant
Sentence: 691,officinale,NN,plant
Sentence: 691,was,VBD,O
Sentence: 691,investigated,VBN,O
Sentence: 691,against,IN,O
Sentence: 691,msg,NN,O
Sentence: 691,induced,JJ,O
Sentence: 691,neurotoxicity,NN,disease
Sentence: 691,of,IN,O
Sentence: 691,male,NN,O
Sentence: 691,albino,NN,O
Sentence: 692,from,IN,O
Sentence: 692,these,DT,O
Sentence: 692,results,NNS,O
Sentence: 692,we,PRP,O
Sentence: 692,can,MD,O
Sentence: 692,say,VB,O
Sentence: 692,that,IN,O
Sentence: 692,the,DT,O
Sentence: 692,ginger,NN,plant
Sentence: 692,extract,NN,O
Sentence: 692,has,VBZ,O
Sentence: 692,a,DT,O
Sentence: 692,neuroprotective,JJ,O
Sentence: 692,role,NN,O
Sentence: 692,against,IN,O
Sentence: 692,monosodium,NN,O
Sentence: 692,glutamate,NN,O
Sentence: 692,toxicity,NN,disease
Sentence: 692,effect,NN,O
Sentence: 693,green,JJ,plant
Sentence: 693,tea,NN,plant
Sentence: 693,and,CC,O
Sentence: 693,death,NN,O
Sentence: 693,from,IN,O
Sentence: 693,pneumonia,NN,disease
Sentence: 693,in,IN,O
Sentence: 693,japan,NN,O
Sentence: 693,the,DT,O
Sentence: 693,ohsaki,NN,O
Sentence: 693,cohort,NN,O
Sentence: 694,no,DT,O
Sentence: 694,data,NN,O
Sentence: 694,are,VBP,O
Sentence: 694,available,JJ,O
Sentence: 694,on,IN,O
Sentence: 694,the,DT,O
Sentence: 694,association,NN,O
Sentence: 694,between,IN,O
Sentence: 694,green,JJ,plant
Sentence: 694,tea,NN,plant
Sentence: 694,consumption,NN,O
Sentence: 694,and,CC,O
Sentence: 694,the,DT,O
Sentence: 694,risk,NN,O
Sentence: 694,of,IN,O
Sentence: 694,pneumonia,NN,disease
Sentence: 694,in,IN,O
Sentence: 695,objective,IN,O
Sentence: 695,we,PRP,O
Sentence: 695,examined,VBD,O
Sentence: 695,the,DT,O
Sentence: 695,association,NN,O
Sentence: 695,between,IN,O
Sentence: 695,green,JJ,plant
Sentence: 695,tea,NN,plant
Sentence: 695,consumption,NN,O
Sentence: 695,and,CC,O
Sentence: 695,death,NN,O
Sentence: 695,from,IN,O
Sentence: 695,pneumonia,NN,disease
Sentence: 695,in,IN,O
Sentence: 696,we,PRP,O
Sentence: 696,excluded,VBD,O
Sentence: 696,participants,NNS,O
Sentence: 696,for,IN,O
Sentence: 696,whom,WP,O
Sentence: 696,data,NNS,O
Sentence: 696,on,IN,O
Sentence: 696,green,JJ,plant
Sentence: 696,tea,NN,plant
Sentence: 696,consumption,NN,O
Sentence: 696,frequency,NN,O
Sentence: 696,were,VBD,O
Sentence: 696,missing,VBG,O
Sentence: 696,or,CC,O
Sentence: 696,who,WP,O
Sentence: 696,had,VBD,O
Sentence: 696,reported,VBN,O
Sentence: 696,a,DT,O
Sentence: 696,history,NN,O
Sentence: 696,of,IN,O
Sentence: 696,cancer,NN,disease
Sentence: 696,myocardial,JJ,O
Sentence: 696,infarction,NN,O
Sentence: 696,stroke,NN,O
Sentence: 696,and,CC,O
Sentence: 696,extreme,JJ,O
Sentence: 696,daily,JJ,O
Sentence: 696,energy,NN,O
Sentence: 696,intake,NN,O
Sentence: 696,at,IN,O
Sentence: 697,we,PRP,O
Sentence: 697,excluded,VBD,O
Sentence: 697,participants,NNS,O
Sentence: 697,for,IN,O
Sentence: 697,whom,WP,O
Sentence: 697,data,NNS,O
Sentence: 697,on,IN,O
Sentence: 697,green,JJ,plant
Sentence: 697,tea,NN,plant
Sentence: 697,consumption,NN,O
Sentence: 697,frequency,NN,O
Sentence: 697,were,VBD,O
Sentence: 697,missing,VBG,O
Sentence: 697,or,CC,O
Sentence: 697,who,WP,O
Sentence: 697,had,VBD,O
Sentence: 697,reported,VBN,O
Sentence: 697,a,DT,O
Sentence: 697,history,NN,O
Sentence: 697,of,IN,O
Sentence: 697,cancer,NN,O
Sentence: 697,myocardial,JJ,disease
Sentence: 697,infarction,NN,disease
Sentence: 697,stroke,NN,O
Sentence: 697,and,CC,O
Sentence: 697,extreme,JJ,O
Sentence: 697,daily,JJ,O
Sentence: 697,energy,NN,O
Sentence: 697,intake,NN,O
Sentence: 697,at,IN,O
Sentence: 698,we,PRP,O
Sentence: 698,excluded,VBD,O
Sentence: 698,participants,NNS,O
Sentence: 698,for,IN,O
Sentence: 698,whom,WP,O
Sentence: 698,data,NNS,O
Sentence: 698,on,IN,O
Sentence: 698,green,JJ,plant
Sentence: 698,tea,NN,plant
Sentence: 698,consumption,NN,O
Sentence: 698,frequency,NN,O
Sentence: 698,were,VBD,O
Sentence: 698,missing,VBG,O
Sentence: 698,or,CC,O
Sentence: 698,who,WP,O
Sentence: 698,had,VBD,O
Sentence: 698,reported,VBN,O
Sentence: 698,a,DT,O
Sentence: 698,history,NN,O
Sentence: 698,of,IN,O
Sentence: 698,cancer,NN,O
Sentence: 698,myocardial,JJ,O
Sentence: 698,infarction,NN,O
Sentence: 698,stroke,NN,disease
Sentence: 698,and,CC,O
Sentence: 698,extreme,JJ,O
Sentence: 698,daily,JJ,O
Sentence: 698,energy,NN,O
Sentence: 698,intake,NN,O
Sentence: 698,at,IN,O
Sentence: 699,we,PRP,O
Sentence: 699,used,VBD,O
Sentence: 699,cox,JJ,O
Sentence: 699,proportional,JJ,O
Sentence: 699,hazards,NNS,O
Sentence: 699,regression,NN,O
Sentence: 699,analysis,NN,O
Sentence: 699,to,TO,O
Sentence: 699,calculate,VB,O
Sentence: 699,hazard,JJ,O
Sentence: 699,ratios,NNS,O
Sentence: 699,hrs,NN,O
Sentence: 699,and,CC,O
Sentence: 699,their,PRP$,O
Sentence: 699,95,CD,O
Sentence: 699,cis,NN,O
Sentence: 699,for,IN,O
Sentence: 699,death,NN,O
Sentence: 699,from,IN,O
Sentence: 699,pneumonia,NN,disease
Sentence: 699,according,VBG,O
Sentence: 699,to,TO,O
Sentence: 699,green,JJ,plant
Sentence: 699,tea,NN,plant
Sentence: 700,in,IN,O
Sentence: 700,women,NNS,O
Sentence: 700,the,DT,O
Sentence: 700,multivariate,NN,O
Sentence: 700,hrs,NN,O
Sentence: 700,of,IN,O
Sentence: 700,death,NN,O
Sentence: 700,from,IN,O
Sentence: 700,pneumonia,NN,disease
Sentence: 700,that,WDT,O
Sentence: 700,were,VBD,O
Sentence: 700,associated,VBN,O
Sentence: 700,with,IN,O
Sentence: 700,different,JJ,O
Sentence: 700,frequencies,NNS,O
Sentence: 700,of,IN,O
Sentence: 700,green,JJ,plant
Sentence: 700,tea,NN,plant
Sentence: 700,consumption,NN,O
Sentence: 700,were,VBD,O
Sentence: 700,1,CD,O
Sentence: 700,00,CD,O
Sentence: 700,reference,NN,O
Sentence: 700,for,IN,O
Sentence: 700,1,CD,O
Sentence: 700,cup,NN,O
Sentence: 700,d,VBD,O
Sentence: 700,0,CD,O
Sentence: 700,59,CD,O
Sentence: 700,95,CD,O
Sentence: 700,ci,NN,O
Sentence: 700,0,CD,O
Sentence: 700,36,CD,O
Sentence: 700,0,CD,O
Sentence: 700,98,CD,O
Sentence: 700,for,IN,O
Sentence: 700,1,CD,O
Sentence: 700,2,CD,O
Sentence: 700,cups,NNS,O
Sentence: 700,d,VBD,O
Sentence: 700,0,CD,O
Sentence: 700,55,CD,O
Sentence: 700,95,CD,O
Sentence: 700,ci,NN,O
Sentence: 700,0,CD,O
Sentence: 700,33,CD,O
Sentence: 700,0,CD,O
Sentence: 700,91,CD,O
Sentence: 700,for,IN,O
Sentence: 700,3,CD,O
Sentence: 700,4,CD,O
Sentence: 700,cups,NNS,O
Sentence: 700,d,NN,O
Sentence: 700,and,CC,O
Sentence: 700,0,CD,O
Sentence: 700,53,CD,O
Sentence: 700,95,CD,O
Sentence: 700,ci,NN,O
Sentence: 700,0,CD,O
Sentence: 700,33,CD,O
Sentence: 700,0,CD,O
Sentence: 700,83,CD,O
Sentence: 700,for,IN,O
Sentence: 700,or,CC,O
Sentence: 700,5,CD,O
Sentence: 700,cups,NNS,O
Sentence: 700,d,RBR,O
Sentence: 700,respectively,RB,O
Sentence: 700,p,VB,O
Sentence: 700,for,IN,O
Sentence: 700,trend,NN,O
Sentence: 701,conclusion,NN,O
Sentence: 701,green,JJ,plant
Sentence: 701,tea,NN,plant
Sentence: 701,consumption,NN,O
Sentence: 701,was,VBD,O
Sentence: 701,associated,VBN,O
Sentence: 701,with,IN,O
Sentence: 701,a,DT,O
Sentence: 701,lower,JJR,O
Sentence: 701,risk,NN,O
Sentence: 701,of,IN,O
Sentence: 701,death,NN,O
Sentence: 701,from,IN,O
Sentence: 701,pneumonia,NN,disease
Sentence: 701,in,IN,O
Sentence: 701,japanese,JJ,O
Sentence: 702,recent,JJ,O
Sentence: 702,studies,NNS,O
Sentence: 702,have,VBP,O
Sentence: 702,documented,VBN,O
Sentence: 702,a,DT,O
Sentence: 702,role,NN,O
Sentence: 702,for,IN,O
Sentence: 702,stabilized,JJ,O
Sentence: 702,rice,NN,plant
Sentence: 702,bran,NN,O
Sentence: 702,srb,NN,O
Sentence: 702,in,IN,O
Sentence: 702,treating,VBG,O
Sentence: 702,diabetes,NNS,disease
Sentence: 702,and,CC,O
Sentence: 702,arthritis,NN,O
Sentence: 702,although,IN,O
Sentence: 702,little,JJ,O
Sentence: 702,is,VBZ,O
Sentence: 702,known,VBN,O
Sentence: 702,of,IN,O
Sentence: 702,the,DT,O
Sentence: 702,bioactive,JJ,O
Sentence: 702,compounds,NNS,O
Sentence: 702,that,WDT,O
Sentence: 702,impart,VBP,O
Sentence: 702,these,DT,O
Sentence: 702,health,NN,O
Sentence: 703,recent,JJ,O
Sentence: 703,studies,NNS,O
Sentence: 703,have,VBP,O
Sentence: 703,documented,VBN,O
Sentence: 703,a,DT,O
Sentence: 703,role,NN,O
Sentence: 703,for,IN,O
Sentence: 703,stabilized,JJ,O
Sentence: 703,rice,NN,plant
Sentence: 703,bran,NN,O
Sentence: 703,srb,NN,O
Sentence: 703,in,IN,O
Sentence: 703,treating,VBG,O
Sentence: 703,diabetes,NNS,O
Sentence: 703,and,CC,O
Sentence: 703,arthritis,NN,disease
Sentence: 703,although,IN,O
Sentence: 703,little,JJ,O
Sentence: 703,is,VBZ,O
Sentence: 703,known,VBN,O
Sentence: 703,of,IN,O
Sentence: 703,the,DT,O
Sentence: 703,bioactive,JJ,O
Sentence: 703,compounds,NNS,O
Sentence: 703,that,WDT,O
Sentence: 703,impart,VBP,O
Sentence: 703,these,DT,O
Sentence: 703,health,NN,O
Sentence: 704,recent,JJ,O
Sentence: 704,studies,NNS,O
Sentence: 704,have,VBP,O
Sentence: 704,documented,VBN,O
Sentence: 704,a,DT,O
Sentence: 704,role,NN,O
Sentence: 704,for,IN,O
Sentence: 704,stabilized,JJ,O
Sentence: 704,rice,NN,O
Sentence: 704,bran,NN,O
Sentence: 704,srb,NN,plant
Sentence: 704,in,IN,O
Sentence: 704,treating,VBG,O
Sentence: 704,diabetes,NNS,disease
Sentence: 704,and,CC,O
Sentence: 704,arthritis,NN,O
Sentence: 704,although,IN,O
Sentence: 704,little,JJ,O
Sentence: 704,is,VBZ,O
Sentence: 704,known,VBN,O
Sentence: 704,of,IN,O
Sentence: 704,the,DT,O
Sentence: 704,bioactive,JJ,O
Sentence: 704,compounds,NNS,O
Sentence: 704,that,WDT,O
Sentence: 704,impart,VBP,O
Sentence: 704,these,DT,O
Sentence: 704,health,NN,O
Sentence: 705,recent,JJ,O
Sentence: 705,studies,NNS,O
Sentence: 705,have,VBP,O
Sentence: 705,documented,VBN,O
Sentence: 705,a,DT,O
Sentence: 705,role,NN,O
Sentence: 705,for,IN,O
Sentence: 705,stabilized,JJ,O
Sentence: 705,rice,NN,O
Sentence: 705,bran,NN,O
Sentence: 705,srb,NN,plant
Sentence: 705,in,IN,O
Sentence: 705,treating,VBG,O
Sentence: 705,diabetes,NNS,O
Sentence: 705,and,CC,O
Sentence: 705,arthritis,NN,disease
Sentence: 705,although,IN,O
Sentence: 705,little,JJ,O
Sentence: 705,is,VBZ,O
Sentence: 705,known,VBN,O
Sentence: 705,of,IN,O
Sentence: 705,the,DT,O
Sentence: 705,bioactive,JJ,O
Sentence: 705,compounds,NNS,O
Sentence: 705,that,WDT,O
Sentence: 705,impart,VBP,O
Sentence: 705,these,DT,O
Sentence: 705,health,NN,O
Sentence: 706,here,RB,O
Sentence: 706,we,PRP,O
Sentence: 706,characterize,VBP,O
Sentence: 706,the,DT,O
Sentence: 706,chemical,NN,O
Sentence: 706,composition,NN,O
Sentence: 706,of,IN,O
Sentence: 706,three,CD,O
Sentence: 706,extracts,NNS,O
Sentence: 706,of,IN,O
Sentence: 706,srb,NN,plant
Sentence: 706,and,CC,O
Sentence: 706,identify,VB,O
Sentence: 706,the,DT,O
Sentence: 706,functional,JJ,O
Sentence: 706,bioactives,NNS,O
Sentence: 706,contributing,VBG,O
Sentence: 706,to,TO,O
Sentence: 706,the,DT,O
Sentence: 706,inhibitory,NN,O
Sentence: 706,properties,NNS,O
Sentence: 706,against,IN,O
Sentence: 706,three,CD,O
Sentence: 706,key,JJ,O
Sentence: 706,pro,FW,O
Sentence: 706,inflammatory,JJ,O
Sentence: 706,enzymes,NNS,O
Sentence: 706,cyclooxygenase,VBP,O
Sentence: 706,cox,JJ,O
Sentence: 706,1,CD,O
Sentence: 706,cox2,NN,O
Sentence: 706,and,CC,O
Sentence: 706,5,CD,O
Sentence: 706,lipoxygenase,NN,O
Sentence: 706,5,CD,O
Sentence: 706,lox,NN,O
Sentence: 706,that,WDT,O
Sentence: 706,control,VBP,O
Sentence: 706,the,DT,O
Sentence: 706,inflammatory,NN,O
Sentence: 706,cascade,NN,O
Sentence: 706,involved,VBN,O
Sentence: 706,in,IN,O
Sentence: 706,impaired,JJ,O
Sentence: 706,joint,JJ,O
Sentence: 706,health,NN,O
Sentence: 706,pain,NN,O
Sentence: 706,and,CC,O
Sentence: 706,arthritis,NN,disease
Sentence: 707,here,RB,O
Sentence: 707,we,PRP,O
Sentence: 707,characterize,VBP,O
Sentence: 707,the,DT,O
Sentence: 707,chemical,NN,O
Sentence: 707,composition,NN,O
Sentence: 707,of,IN,O
Sentence: 707,three,CD,O
Sentence: 707,extracts,NNS,O
Sentence: 707,of,IN,O
Sentence: 707,srb,NN,plant
Sentence: 707,and,CC,O
Sentence: 707,identify,VB,O
Sentence: 707,the,DT,O
Sentence: 707,functional,JJ,O
Sentence: 707,bioactives,NNS,O
Sentence: 707,contributing,VBG,O
Sentence: 707,to,TO,O
Sentence: 707,the,DT,O
Sentence: 707,inhibitory,NN,O
Sentence: 707,properties,NNS,O
Sentence: 707,against,IN,O
Sentence: 707,three,CD,O
Sentence: 707,key,JJ,O
Sentence: 707,pro,FW,O
Sentence: 707,inflammatory,JJ,O
Sentence: 707,enzymes,NNS,O
Sentence: 707,cyclooxygenase,VBP,O
Sentence: 707,cox,JJ,O
Sentence: 707,1,CD,O
Sentence: 707,cox2,NN,O
Sentence: 707,and,CC,O
Sentence: 707,5,CD,O
Sentence: 707,lipoxygenase,NN,O
Sentence: 707,5,CD,O
Sentence: 707,lox,NN,O
Sentence: 707,that,WDT,O
Sentence: 707,control,VBP,O
Sentence: 707,the,DT,O
Sentence: 707,inflammatory,NN,O
Sentence: 707,cascade,NN,O
Sentence: 707,involved,VBN,O
Sentence: 707,in,IN,O
Sentence: 707,impaired,JJ,O
Sentence: 707,joint,JJ,O
Sentence: 707,health,NN,O
Sentence: 707,pain,NN,disease
Sentence: 707,and,CC,O
Sentence: 708,these,DT,O
Sentence: 708,srb,JJ,plant
Sentence: 708,extracts,NNS,O
Sentence: 708,have,VBP,O
Sentence: 708,applications,NNS,O
Sentence: 708,for,IN,O
Sentence: 708,functional,JJ,O
Sentence: 708,foods,NNS,O
Sentence: 708,and,CC,O
Sentence: 708,dietary,JJ,O
Sentence: 708,supplements,NNS,O
Sentence: 708,for,IN,O
Sentence: 708,control,NN,O
Sentence: 708,of,IN,O
Sentence: 708,inflammation,NN,disease
Sentence: 708,and,CC,O
Sentence: 708,joint,JJ,O
Sentence: 709,systematic,JJ,O
Sentence: 709,review,NN,O
Sentence: 709,of,IN,O
Sentence: 709,the,DT,O
Sentence: 709,relation,NN,O
Sentence: 709,between,IN,O
Sentence: 709,smokeless,JJ,O
Sentence: 709,tobacco,NN,plant
Sentence: 709,and,CC,O
Sentence: 709,cancer,NN,disease
Sentence: 709,in,IN,O
Sentence: 709,europe,NN,O
Sentence: 709,and,CC,O
Sentence: 709,north,NN,O
Sentence: 710,background,NN,O
Sentence: 710,interest,NN,O
Sentence: 710,is,VBZ,O
Sentence: 710,rising,VBG,O
Sentence: 710,in,IN,O
Sentence: 710,smokeless,JJ,O
Sentence: 710,tobacco,NN,plant
Sentence: 710,tobacco,NN,plant
Sentence: 710,as,IN,O
Sentence: 710,a,DT,O
Sentence: 710,safer,NN,O
Sentence: 710,alternative,NN,O
Sentence: 710,to,TO,O
Sentence: 710,smoking,VBG,O
Sentence: 710,but,CC,O
Sentence: 710,published,VBN,O
Sentence: 710,reviews,NNS,O
Sentence: 710,on,IN,O
Sentence: 710,smokeless,NN,O
Sentence: 710,tobacco,NN,plant
Sentence: 710,tobacco,NN,plant
Sentence: 710,and,CC,O
Sentence: 710,cancer,NN,disease
Sentence: 710,are,VBP,O
Sentence: 711,background,NN,O
Sentence: 711,interest,NN,O
Sentence: 711,is,VBZ,O
Sentence: 711,rising,VBG,O
Sentence: 711,in,IN,O
Sentence: 711,smokeless,JJ,O
Sentence: 711,tobacco,NN,plant
Sentence: 711,tobacco,NN,plant
Sentence: 711,as,IN,O
Sentence: 711,a,DT,O
Sentence: 711,safer,NN,O
Sentence: 711,alternative,NN,O
Sentence: 711,to,TO,O
Sentence: 711,smoking,VBG,O
Sentence: 711,but,CC,O
Sentence: 711,published,VBN,O
Sentence: 711,reviews,NNS,O
Sentence: 711,on,IN,O
Sentence: 711,smokeless,NN,O
Sentence: 711,tobacco,NN,plant
Sentence: 711,tobacco,NN,plant
Sentence: 711,and,CC,O
Sentence: 711,cancer,NN,disease
Sentence: 711,are,VBP,O
Sentence: 712,methods,NNS,O
Sentence: 712,we,PRP,O
Sentence: 712,obtained,VBD,O
Sentence: 712,papers,NNS,O
Sentence: 712,from,IN,O
Sentence: 712,medline,JJ,O
Sentence: 712,searches,NNS,O
Sentence: 712,published,VBN,O
Sentence: 712,reviews,NNS,O
Sentence: 712,and,CC,O
Sentence: 712,secondary,JJ,O
Sentence: 712,references,NNS,O
Sentence: 712,describing,VBG,O
Sentence: 712,epidemiological,JJ,O
Sentence: 712,cohort,NN,O
Sentence: 712,and,CC,O
Sentence: 712,case,NN,O
Sentence: 712,control,NN,O
Sentence: 712,studies,NNS,O
Sentence: 712,relating,VBG,O
Sentence: 712,any,DT,O
Sentence: 712,form,NN,O
Sentence: 712,of,IN,O
Sentence: 712,cancer,NN,disease
Sentence: 712,to,TO,O
Sentence: 712,smokeless,VB,O
Sentence: 712,tobacco,NN,plant
Sentence: 713,for,IN,O
Sentence: 713,each,DT,O
Sentence: 713,study,NN,O
Sentence: 713,details,NNS,O
Sentence: 713,were,VBD,O
Sentence: 713,abstracted,VBN,O
Sentence: 713,on,IN,O
Sentence: 713,design,NN,O
